time,"mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","day_0","day_1","day_2","day_3","day_4","day_5","day_6"
2014-03-23,7.2,-0.2,0.8,0.0421848253883106,4123.74300098419,6,9,258.597,1116.951,67.374,490.032,12195.413999999999,4838.805,969.7230000000001,18.213,247.35299999999998,0,0,0,0,0,0,1
2014-03-24,6.8,-0.8,1.0,0.0463079127626616,5903.9789993763,3,9,43.281000000000006,582.165,428.37,15.095999999999998,156.069,5100.6359999999995,3344.6009999999997,21.084,33.189,1,0,0,0,0,0,0
2014-03-25,7.2,-0.6,1.0,0.0168976618425148,2178.8489999771105,6,3,220.812,4409.8679999999995,267.36,490.032,140.808,1323.993,3832.035,1076.022,94.179,0,1,0,0,0,0,0
2014-03-26,6.5,-0.25,0.5,0.0895013931186419,5455.35300278664,6,15,992.537999999999,2685.033,337.19699999999995,484.49699999999996,137.934,1241.022,269.814,935.2710000000001,33.086999999999996,0,0,1,0,0,0,0
2014-03-27,6.33333333333333,0.2,0.5,0.0870115013606353,7449.84600090981,3,18,384.555,5930.3640000000005,79.413,51.258,170.96099999999998,6435.036,269.814,1076.022,72.15,0,0,0,1,0,0,0
2014-03-28,6.25,-0.25,0.5,0.0165597620461137,5809.97400069237,3,36,2503.224,2877.768,248.688,144.89700000000002,156.084,2119.203,269.814,502.602,33.189,0,0,0,0,1,0,0
2014-03-29,7.16666666666667,-0.166666666666667,1.0,0.024944120627437002,3575.48700213432,6,6,140.385,1608.504,194.667,490.032,183.585,1336.503,3344.6009999999997,540.741,9.113999999999999,0,0,0,0,0,1,0
2014-03-30,6.8,-1.0,0.6,0.0784470781932718,2339.67899680138,3,9,29.778000000000002,656.745,2507.22,484.49699999999996,129.246,1519.665,3832.035,502.602,54.588,0,0,0,0,0,0,1
2014-03-31,7.6,0.6,1.2,0.0789346518177164,5011.62299895286,6,3,9.144,3690.969,60.552,135.72299999999998,151.998,1372.266,969.7230000000001,18.213,42.105,1,0,0,0,0,0,0
2014-04-01,7.2,-1.0,1.0,0.0623538545853123,6223.25700187683,3,3,84.615,4870.77,276.315,490.032,179.36700000000002,2922.9509999999996,969.7230000000001,935.2710000000001,9.015,0,1,0,0,0,0,0
2014-04-02,6.6,-0.4,0.8,0.008289547359385429,2090.43000197411,3,9,101.59200000000001,5429.526,57.461999999999996,51.258,155.202,624.558,269.814,51.468,60.438,0,0,1,0,0,0,0
2014-04-03,7.0,-0.8,1.33333333333333,0.078767885637297,8512.85399651527,3,12,109.40100000000001,7094.733,79.413,51.258,321.474,2276.5679999999998,3832.035,51.468,151.731,0,0,0,1,0,0,0
2014-04-04,7.5,0.25,1.25,0.0311239725872736,3796.5240025520293,6,12,504.89099999999996,2590.416,265.695,51.258,103.425,4930.365,3344.6009999999997,66.906,27.195,0,0,0,0,1,0,0
2014-04-05,7.4,0.2,1.2,0.12841414141414098,5206.34399986267,3,12,25.92,2855.433,230.72400000000002,484.49699999999996,139.986,1900.5629999999999,3344.6009999999997,935.2710000000001,51.17100000000001,0,0,0,0,0,1,0
2014-04-06,7.6,0.25,1.25,0.007280235288804591,3888.0240011215205,3,9,207.315,995.8860000000001,33.096,135.72299999999998,103.18799999999999,1598.451,969.7230000000001,502.602,33.165,0,0,0,0,0,0,1
2014-04-07,7.0,-1.0,1.0,0.10247313379515,13326.161995410901,3,18,1096.506,7137.804,1105.188,15.095999999999998,208.44,3745.458,3832.035,21.084,48.225,1,0,0,0,0,0,0
2014-04-08,6.5,-0.25,0.5,0.0581482922279692,7693.461002826691,3,9,203.592,4716.822,279.501,135.72299999999998,169.96200000000002,3236.79,969.7230000000001,1076.022,93.59100000000001,0,1,0,0,0,0,0
2014-04-09,6.25,0.25,0.5,0.0403662659654395,7213.20000100136,3,9,337.99199999999996,5310.4259999999995,265.695,15.095999999999998,10841.283000000001,5972.283,3832.035,935.2710000000001,18.048,0,0,1,0,0,0,0
2014-04-10,7.6,1.2,1.4,0.20657326274273802,13082.2649996281,3,3,270.918,9485.22900000001,692.178,484.49699999999996,247.593,2631.8190000000004,269.814,18.213,142.749,0,0,0,1,0,0,0
2014-04-11,7.6,0.6,1.0,0.0741355491619204,4745.76300215721,3,6,155.832,1358.244,96.441,144.89700000000002,144.34799999999998,2970.9629999999997,3832.035,66.906,9.03,0,0,0,0,1,0,0
2014-04-12,7.0,-0.25,0.8,0.0250274391551291,2301.2040002346,3,12,84.615,5737.071,248.688,135.72299999999998,326.172,1558.389,269.814,51.468,18.048,0,0,0,0,0,1,0
2014-04-13,7.6,-0.2,1.2,0.004827095791619071,6236.880000829699,6,9,24.441,1975.2089999999998,664.689,490.032,358.305,8622.66,269.814,66.906,15.129000000000001,0,0,0,0,0,0,1
2014-04-14,6.6,0.2,0.6,0.0649030865558515,10278.2280027866,3,9,267.048,5795.19,243.81900000000002,135.72299999999998,366.105,3365.034,3832.035,1076.022,94.179,1,0,0,0,0,0,0
2014-04-15,6.4,-0.8,0.6,0.0340909090909091,9448.433997631078,3,18,941.538,6202.316999999999,108.56700000000001,144.89700000000002,162.543,2135.151,269.814,540.741,94.179,0,1,0,0,0,0,0
2014-04-16,6.6,-0.6,0.8,0.0685973564143854,5172.78899860382,6,39,366.846,2560.2270000000003,67.374,144.89700000000002,135.987,1786.65,969.7230000000001,66.906,100.17,0,0,1,0,0,0,0
2014-04-17,6.2,-1.0,0.8,0.0971815674258688,9778.220998048779,3,9,334.293,3050.6490000000003,434.151,144.89700000000002,566.697,2028.675,3344.6009999999997,540.741,9.113999999999999,0,0,0,1,0,0,0
2014-04-18,6.0,-0.4,0.6,0.0490419861447404,2809.82399868965,3,12,26.811,534.099,334.224,135.72299999999998,203.37599999999998,2036.745,3832.035,66.906,54.588,0,0,0,0,1,0,0
2014-04-19,7.8,1.4,1.2,0.0390028943861402,7065.98699641229,3,18,973.086,2520.618,265.695,484.49699999999996,140.799,3276.663,269.814,66.906,21.069000000000003,0,0,0,0,0,1,0
2014-04-20,6.4,-1.2,0.8,0.00489934479538943,3952.76099896431,3,12,6875.517,255.12599999999998,520.626,484.49699999999996,109.119,17654.19,269.814,51.468,45.222,0,0,0,0,0,0,1
2014-04-21,6.4,-1.0,0.6,0.0292949596667519,6228.28199887276,3,6,270.366,1800.63,1311.7920000000001,15.095999999999998,93.92399999999999,2716.9320000000002,269.814,1076.022,18.078,1,0,0,0,0,0,0
2014-04-22,6.0,-0.6,0.4,0.0773999430387925,5457.67499899864,3,12,328.476,2385.936,63.282,51.258,140.994,2529.759,3344.6009999999997,935.2710000000001,60.438,0,1,0,0,0,0,0
2014-04-23,5.6,-0.6,0.4,0.12497602724903802,4663.57500100136,6,33,461.712,3134.652,67.374,135.72299999999998,153.312,1307.772,969.7230000000001,502.602,60.438,0,0,1,0,0,0,0
2014-04-24,6.66666666666667,0.33333333333333304,1.0,0.12800591195077698,5895.68399834633,3,9,79.458,3812.0009999999997,248.688,484.49699999999996,1642.122,1663.7160000000001,3344.6009999999997,502.602,72.15,0,0,0,1,0,0,0
2014-04-25,6.33333333333333,-0.4,0.8,0.0283210125448029,6014.57100176811,3,9,276.89099999999996,31054.254,79.413,490.032,155.115,2438.616,969.7230000000001,66.906,142.749,0,0,0,0,1,0,0
2014-04-26,6.0,-0.5,0.25,0.0471788194444445,2107.93200159073,3,33,829.380000000001,469.716,57.461999999999996,490.032,87.477,712.872,969.7230000000001,66.906,60.438,0,0,0,0,0,1,0
2014-04-27,6.0,-0.833333333333333,0.666666666666667,0.00542983716475096,6685.16400003433,3,9,300.66900000000004,2114.169,2507.22,15.095999999999998,102.53399999999999,2102.073,3832.035,540.741,45.222,0,0,0,0,0,0,1
2014-04-28,5.8,-0.8,0.6,0.0222524154589372,2594.2740011215196,3,39,383.865,368.22900000000004,327.486,51.258,136.293,1385.328,269.814,502.602,9.516,1,0,0,0,0,0,0
2014-04-29,5.75,-0.25,0.25,0.0309961484593837,6076.313999891279,3,3,64.545,3471.4770000000003,334.224,490.032,118.125,2082.618,969.7230000000001,66.906,33.086999999999996,0,1,0,0,0,0,0
2014-04-30,6.66666666666667,-0.5,1.0,0.034825039929764996,11997.002996206298,3,6,116.34299999999999,9577.221,607.6619999999999,484.49699999999996,114.94200000000001,1569.297,269.814,1076.022,142.749,0,0,1,0,0,0,0
2014-05-01,7.0,0.4,0.8,0.0373140985529644,16376.3880014419,3,6,290.124,29799.668999999998,11255.243999999999,490.032,171.138,1328.691,969.7230000000001,66.906,607.656,0,0,0,1,0,0,0
2014-05-02,7.2,-0.4,1.0,0.18173800770308104,2109.51600122452,3,12,89.46600000000001,473.88300000000004,88.25399999999999,51.258,137.22,1309.482,269.814,51.468,9.516,0,0,0,0,1,0,0
2014-05-03,7.4,0.4,1.0,0.22181372986476,2649.77399969101,3,9,260.88599999999997,3967.41,279.501,144.89700000000002,109.881,1311.495,969.7230000000001,18.213,132.642,0,0,0,0,0,1,0
2014-05-04,6.8,-0.2,1.0,0.0432776127692456,5906.04300141334,3,12,486.096,2340.024,327.486,15.095999999999998,103.00200000000001,2044.233,3344.6009999999997,935.2710000000001,27.195,0,0,0,0,0,0,1
2014-05-05,6.66666666666667,-1.0,1.0,0.00260416666666667,791.4449994564051,3,9,829.380000000001,109.75200000000001,1311.7920000000001,484.49699999999996,66.645,613.446,3344.6009999999997,51.468,33.189,1,0,0,0,0,0,0
2014-03-21,7.0,-0.4,1.0,0.0270833333333333,9023.5019967556,9,3,87.921,3663.243,4342.3679999999995,6.3389999999999995,650.724,367.704,1796.724,974.1060000000001,6.06,0,0,0,0,1,0,0
2014-03-22,7.0,-0.4,0.666666666666667,0.0628472222222222,14118.7230019569,9,3,447.18,8061.165,13820.295,39.927,441.093,367.704,579.951,337.434,3.009,0,0,0,0,0,1,0
2014-03-23,6.75,0.75,0.25,0.0333333333333333,21480.8399991989,6,3,897.762,9563.319,107812.935,39.927,205.197,54.998999999999995,580.764,454.923,9.162,0,0,0,0,0,0,1
2014-03-24,7.25,0.5,0.5,0.0791666666666667,17789.9520020485,6,3,180.774,9455.403,3203.205,12.273,250.899,2709.465,751.6469999999999,974.1060000000001,62.001000000000005,1,0,0,0,0,0,0
2014-03-25,6.2,0.4,-0.2,0.0256944444444444,21636.5790038109,3,3,982.8660000000001,7251.705,11956.017,30.768,217.14,368.99699999999996,97.42200000000001,90.78,9.048,0,1,0,0,0,0,0
2014-03-26,7.75,0.5,0.75,0.0863155761862659,25656.0810005665,9,6,1876.3110000000001,4515.543,8271.003,3.012,140.739,956.541,411.54,240.74099999999999,227.997,0,0,1,0,0,0,0
2014-03-27,7.8,-0.4,0.8,0.0270833333333333,12508.265996933,3,6,631.746,2371.956,7320.0,12.273,289.866,1504.851,3.03,337.434,6.615,0,0,0,1,0,0,0
2014-03-28,8.25,-0.25,1.0,0.0797784391534391,31402.4520056248,12,6,1529.9129999999998,7925.8859999999995,16895.574,18.288,737.694,881.1569999999999,2951.3070000000002,51.576,212.916,0,0,0,0,1,0,0
2014-03-29,8.0,-0.4,1.0,0.0822916666666667,22550.930997133302,15,3,1364.736,10434.669,9500.34300000002,12.273,191.667,566.5409999999999,473.106,974.1060000000001,9.726,0,0,0,0,0,1,0
2014-03-30,7.75,-1.0,1.0,0.11195652173913,26007.8729968071,6,3,4152.039000000001,10480.563,9532.67399999999,18.288,125.445,1475.6789999999999,78.042,974.1060000000001,12.183,0,0,0,0,0,0,1
2014-03-31,7.0,-0.2,0.2,0.0833333333333333,20426.7149984837,9,3,1870.125,10090.824,6231.00599999999,12.3,148.52700000000002,30.435,1729.149,240.74099999999999,12.129000000000001,1,0,0,0,0,0,0
2014-04-01,7.6,0.25,0.6,0.0798611111111111,38808.258003473304,15,3,6867.4169999999995,15778.575,12649.683,39.927,192.291,321.29400000000004,411.54,2188.512,15.213,0,1,0,0,0,0,0
2014-04-02,6.2,0.2,0.4,0.0413865546218487,10848.5549998283,6,3,3907.2270000000003,2094.279,4226.916,18.288,235.278,101.49,4526.313,51.576,177.78599999999997,0,0,1,0,0,0,0
2014-04-03,7.6,-0.2,0.6,0.18090277777777802,18359.6159985065,9,3,1764.672,6019.85700000001,4588.602,12.12,272.223,628.875,4526.313,240.74099999999999,177.78599999999997,0,0,0,1,0,0,0
2014-04-04,7.25,-0.75,0.75,0.0760416666666668,20737.9379990101,9,3,828.456,9307.60199999999,8408.14199999999,12.075,183.003,498.957,825.0060000000001,90.78,9.261000000000001,0,0,0,0,1,0,0
2014-04-05,7.5,-0.5,0.75,0.115625,16395.2790026665,3,3,159.153,9066.23700000001,6351.96899999999,3.036,230.09099999999998,327.6,825.0060000000001,12.294,3.0210000000000004,0,0,0,0,0,1,0
2014-04-06,6.8,-0.4,0.8,0.138888888888889,21481.9440071583,6,3,809.076,8665.716,10735.796999999999,12.075,158.247,781.284,1796.724,12.294,66.96600000000001,0,0,0,0,0,0,1
2014-04-07,6.2,-0.5,0.5,0.0781250000000001,16061.0370054245,3,6,523.839,7906.25999999999,4972.641,9.129,191.166,903.477,1044.486,974.1060000000001,3.009,1,0,0,0,0,0,0
2014-04-08,7.2,0.25,0.6,0.0864583333333334,12167.1810007095,3,3,657.804,5168.931,51944.943,3.096,197.982,103.113,1169.826,240.74099999999999,6.057,0,1,0,0,0,0,0
2014-04-09,6.5,0.25,0.25,0.0341269841269841,12909.303000926999,9,3,1365.0179999999998,5145.405,6124.2119999999995,39.927,88.00200000000001,85.146,78.042,51.576,9.033,0,0,1,0,0,0,0
2014-04-10,6.0,0.75,0.5,0.0303571428571429,6475.76100468635,3,3,349.167,2480.601,2764.6620000000003,39.927,58.161,588.813,751.6469999999999,232.97400000000002,6.057,0,0,0,1,0,0,0
2014-04-11,6.8,-0.2,0.6,0.11428571428571402,16686.2309975624,9,6,6.024,2295.903,2072.889,12.084000000000001,57.888000000000005,30.435,1796.724,459.921,3.009,0,0,0,0,1,0,0
2014-04-12,7.0,0.25,0.8,0.0694444444444444,8524.68900060654,6,3,2432.196,4994.151,3439.047,39.927,158.256,114.351,78.042,2188.512,177.294,0,0,0,0,0,1,0
2014-04-13,6.0,-0.8,0.5,0.17222222222222197,3650.5379991531395,15,3,36.561,1510.371,821.6460000000001,6.3389999999999995,45.623999999999995,588.813,1233.123,12.294,3.0239999999999996,0,0,0,0,0,0,1
2014-04-14,5.8,-0.2,-0.2,0.0833333333333332,2469.5670003891,3,3,226.449,560.057999999999,1448.01,15.087,76.437,903.477,233.16,213.78,9.726,1,0,0,0,0,0,0
2014-04-15,6.0,-0.8,0.25,0.0885416666666666,5399.69099879265,3,3,361.995,1786.896,3128.3909999999996,12.075,33.830999999999996,101.49,1044.486,974.1060000000001,9.261000000000001,0,1,0,0,0,0,0
2014-04-16,5.5,-0.5,-0.25,0.0155844155844156,1766.34600090981,9,3,30.363000000000003,788.5169999999999,1258.476,12.3,88.836,588.813,97.42200000000001,459.921,9.726,0,0,1,0,0,0,0
2014-04-17,7.0,-0.5,0.75,0.11045653907496002,6634.34400129318,3,3,94.788,3804.111,1955.994,15.087,96.777,327.6,129.072,454.923,15.321,0,0,0,1,0,0,0
2014-04-18,6.6,-1.2,0.6,0.114738292011019,7092.48600053787,6,3,390.273,1549.485,4466.076,217.05599999999998,36.159,114.351,66.381,240.74099999999999,9.033,0,0,0,0,1,0,0
2014-04-19,8.0,0.25,1.0,0.113149350649351,5689.4309971332605,3,3,39.471,2284.482,1752.741,12.084000000000001,62.409,109.428,1426.158,454.923,62.001000000000005,0,0,0,0,0,1,0
2014-04-20,6.25,0.75,0.25,0.0415482954545454,1263.24300098419,9,3,6.0360000000000005,744.63,626.91,15.087,45.623999999999995,803.676,183.984,337.434,9.033,0,0,0,0,0,0,1
2014-04-21,6.5,-1.0,0.5,0.0153093434343434,2544.40199947357,6,3,200.178,200.33700000000002,1664.646,39.927,49.016999999999996,85.146,473.106,324.093,6.615,1,0,0,0,0,0,0
2014-04-22,6.6,-0.2,0.4,0.0643939393939394,7837.19399857521,45,3,2443.047,2507.766,4280.805,12.084000000000001,71.295,79.404,2951.3070000000002,12.294,15.213,0,1,0,0,0,0,0
2014-04-23,6.33333333333333,-0.33333333333333304,0.33333333333333304,0.0392203282828283,8775.88199901581,6,6,2432.196,2295.36,3601.236,39.927,71.295,84.405,2951.3070000000002,90.78,177.294,0,0,1,0,0,0,0
2014-04-24,7.2,0.2,1.0,0.0420328282828283,2291.51099896431,15,3,70.176,908.937,1267.635,3.012,21.255,30.435,12.072000000000001,2188.512,66.96600000000001,0,0,0,1,0,0,0
2014-04-25,7.25,0.25,1.0,0.115814393939394,3791.26500248909,9,3,12.069,1932.8039999999999,2929.9440000000004,9.129,76.539,109.428,1796.724,213.78,9.162,0,0,0,0,1,0,0
2014-04-26,8.0,0.25,1.0,0.11026936026936,5392.03500008583,3,3,224.196,3155.1659999999997,1213.56,3.036,116.325,24.678,1233.123,240.74099999999999,9.726,0,0,0,0,0,1,0
2014-04-27,6.25,-1.0,0.25,0.0833333333333333,5399.69099879265,3,6,523.839,3804.111,4466.076,12.075,158.256,84.405,12.072000000000001,974.1060000000001,6.615,0,0,0,0,0,0,1
2014-04-29,6.75,-0.5,0.5,0.0833333333333332,10848.5549998283,6,3,224.196,2284.482,1664.646,30.768,125.445,327.6,97.42200000000001,232.97400000000002,9.162,0,1,0,0,0,0,0
2014-04-30,7.0,-0.5,0.75,0.0270833333333333,5392.03500008583,6,3,361.995,5145.405,1213.56,217.05599999999998,96.777,114.351,129.072,2188.512,62.001000000000005,0,0,1,0,0,0,0
2014-05-01,7.5,-0.25,0.75,0.0694444444444444,12167.1810007095,3,3,982.8660000000001,2094.279,6124.2119999999995,15.087,289.866,2709.465,233.16,2188.512,3.009,0,0,0,1,0,0,0
2014-05-03,7.75,0.25,0.75,0.0863155761862659,38808.258003473304,6,3,1364.736,7925.8859999999995,10735.796999999999,30.768,192.291,321.29400000000004,97.42200000000001,51.576,66.96600000000001,0,0,0,0,0,1,0
2014-05-04,6.6,0.2,0.4,0.0153093434343434,14118.7230019569,6,3,39.471,10090.824,9500.34300000002,12.273,217.14,103.113,580.764,90.78,3.0239999999999996,0,0,0,0,0,0,1
2014-05-05,6.0,-1.0,0.5,0.115625,8524.68900060654,3,3,523.839,4994.151,7320.0,12.3,158.256,84.405,751.6469999999999,12.294,9.048,1,0,0,0,0,0,0
2014-03-15,5.5,0.75,-0.5,0.164627064873201,18197.1330013275,12,9,6343.58999999999,1535.8410000000001,292.16700000000003,45.278999999999996,218.718,3501.012,385.19699999999995,0.0,15.065999999999999,0,0,0,0,0,1,0
2014-03-27,7.0,-0.5,1.0,0.148290536560645,18197.1330013275,6,3,2207.1479999999997,2791.947,622.161,45.278999999999996,215.715,13180.782,1428.474,0.0,15.155999999999999,0,0,0,1,0,0,0
2014-03-28,6.75,0.75,0.75,0.112188697318008,31434.051000595096,27,3,14565.261,7621.713000000001,11584.626,112.086,233.72400000000002,10708.118999999999,642.252,0.0,42.507,0,0,0,0,1,0,0
2014-03-29,6.75,1.0,1.0,0.126075069427928,29869.7819981575,15,9,19640.292,3954.204,3003.177,514.29,155.121,3501.012,303.35400000000004,180.89700000000002,24.36,0,0,0,0,0,1,0
2014-03-30,5.8,-0.2,0.25,0.0500026692883376,9255.4680018425,3,3,2416.449,2372.124,1421.079,51.567,161.007,2743.5570000000002,1039.032,0.0,45.351000000000006,0,0,0,0,0,0,1
2014-03-31,6.4,0.4,0.4,0.0725464900664517,11536.8810002804,3,3,2862.105,1901.121,1234.953,51.567,142.671,2819.013,2317.197,0.0,9.113999999999999,1,0,0,0,0,0,0
2014-04-01,6.4,0.4,0.75,0.140792154842012,26677.826997757,6,6,4003.16400000001,8786.48700000001,2253.876,539.841,133.938,9760.311,204.237,0.0,12.33,0,1,0,0,0,0,0
2014-04-02,6.0,-0.4,0.33333333333333304,0.147060227484751,39646.3440012931,9,9,2524.986,6959.600999999991,2277.285,1192.506,233.33700000000002,7762.116,77.13,0.0,42.507,0,0,1,0,0,0,0
2014-04-03,5.4,0.4,0.2,0.15734126984126998,30190.3260054588,9,6,7158.354,8282.32499999999,3584.4179999999997,2544.081,121.89,12639.591,1121.358,0.0,15.384,0,0,0,1,0,0,0
2014-04-04,6.5,0.75,0.666666666666667,0.13877989048726802,22218.9119961262,24,9,3716.4990000000003,3734.862,1078.3980000000001,1575.411,136.5,6995.694,5067.351,0.0,15.384,0,0,0,0,1,0,0
2014-04-05,6.2,0.2,0.4,0.150298313430203,14600.154002666499,9,3,4839.54,637.32,4355.628,45.278999999999996,200.373,6261.774,642.252,0.0,68.02199999999999,0,0,0,0,0,1,0
2014-04-06,6.25,0.25,0.75,0.0872111194733989,8454.08700084686,6,3,1702.86,497.94300000000004,1908.975,33.177,118.035,3185.5170000000003,1039.032,0.0,9.113999999999999,0,0,0,0,0,0,1
2014-04-07,6.4,0.2,1.0,0.125655119356675,17995.371000766798,6,6,4795.335,1963.332,2333.973,15.107999999999999,179.208,8169.078,745.755,0.0,128.694,1,0,0,0,0,0,0
2014-04-08,6.25,-0.4,0.25,0.11765497159315699,23986.6230010986,6,3,9212.826,4171.77,4358.304,296.64599999999996,133.749,10096.935,352.032,0.0,52.188,0,1,0,0,0,0,0
2014-04-09,5.25,1.0,-0.5,0.165516729044042,33135.5579953194,9,9,91559.45399999981,5306.531999999999,7012.9619999999995,539.841,123.03,11912.337,197.607,0.0,52.188,0,0,1,0,0,0,0
2014-04-10,6.4,0.2,0.6,0.133820783431573,23347.541999101602,18,9,6343.58999999999,1642.6529999999998,1314.6629999999998,112.086,168.396,14881.527,1291.755,0.0,52.188,0,0,0,1,0,0,0
2014-04-11,6.6,-0.5,1.0,0.0715106834668409,14664.5249941349,6,3,29164.551,507.585,1145.973,15.107999999999999,136.659,7723.164000000001,697.446,0.0,68.02199999999999,0,0,0,0,1,0,0
2014-04-12,6.8,0.4,0.8,0.084032014294214,21885.5970010757,6,3,8593.20299999999,5659.626,2020.62,33.177,218.718,6759.924,1791.099,0.0,36.204,0,0,0,0,0,1,0
2014-04-13,5.6,0.6,-0.5,0.0953833249642272,25955.9880065918,9,6,3717.5339999999896,4913.619000000001,3413.151,135.654,210.18599999999998,12272.961000000001,468.288,0.0,15.057,0,0,0,0,0,0,1
2014-04-14,6.6,-0.4,0.8,0.0874241857760054,23502.971998214703,3,9,4866.573,3260.4570000000003,5013.099,214.22099999999998,223.563,9682.43699999999,1428.963,0.0,30.326999999999998,1,0,0,0,0,0,0
2014-04-15,6.8,0.2,1.0,0.120050497134935,21549.0749981403,18,9,7057.826999999999,6487.062,831.8939999999999,520.698,160.032,9538.94100000001,468.288,0.0,15.384,0,1,0,0,0,0,0
2014-04-16,7.0,0.25,1.0,0.19809923260395698,21098.3490085602,9,6,8630.154,6541.3590000000095,2970.153,1575.411,188.952,5486.217,387.39599999999996,0.0,12.33,0,0,1,0,0,0,0
2014-04-17,6.8,-0.6,0.8,0.131061636000759,23243.156998872797,6,6,3326.208,5287.59,1302.06,375.273,149.43,11742.563999999998,786.189,0.0,15.065999999999999,0,0,0,1,0,0,0
2014-04-18,6.6,-0.6,0.8,0.0799791231487769,17713.418998003,3,9,2390.571,947.262,2305.866,375.273,162.894,9448.23900000001,1428.474,0.0,12.078,0,0,0,0,1,0,0
2014-04-19,5.8,0.4,0.4,0.16716522568030498,21837.0510034561,12,6,98835.82800000001,4266.306,2586.045,2544.081,179.949,7387.857,279.078,0.0,12.33,0,0,0,0,0,1,0
2014-04-20,6.4,0.4,1.0,0.22026726549487402,45216.2189991474,6,9,11674.782,2233.734,3970.281,247.41,153.963,13798.101,1291.755,0.0,21.426,0,0,0,0,0,0,1
2014-04-21,6.0,-0.25,0.75,0.0702309086923999,12666.956998586698,3,9,3729.165,3118.383,332.94300000000004,214.22099999999998,136.53,5640.8730000000005,249.753,0.0,9.113999999999999,1,0,0,0,0,0,0
2014-04-22,6.5,0.25,1.0,0.164627064873201,55039.6740009785,6,3,7553.15400000001,9530.321999999991,17306.727,1575.411,174.417,15626.469,4101.972,0.0,12.468,0,1,0,0,0,0,0
2014-04-23,5.8,0.4,0.8,0.11449388733474002,16863.7949974537,18,3,3800.955,1638.483,1880.6670000000001,132.561,119.77799999999999,9394.596,769.5060000000001,0.0,12.078,0,0,1,0,0,0,0
2014-04-24,6.6,-0.6,0.6,0.0852228001377536,20803.817994833,3,3,9393.15000000001,867.846,2237.667,492.414,124.03200000000001,11187.222,1979.565,0.0,36.204,0,0,0,1,0,0,0
2014-04-25,5.6,0.2,0.2,0.13467870198927,14232.186002254499,9,3,6264.24000000001,1535.8410000000001,292.16700000000003,108.66,138.744,5493.378000000001,2346.522,0.0,109.26899999999999,0,0,0,0,1,0,0
2014-04-26,7.0,0.25,1.0,0.332577105751128,10277.462998151801,18,3,2938.7340000000004,879.705,1011.426,45.278999999999996,127.395,3040.728,2284.911,0.0,109.26899999999999,0,0,0,0,0,1,0
2014-04-27,6.0,0.4,0.75,0.19347949106486,15207.521997928601,3,9,2278.368,885.87,1873.515,45.278999999999996,202.959,5025.036,4099.197,0.0,12.078,0,0,0,0,0,0,1
2014-04-28,6.6,-0.6,1.0,0.0853976874322089,11937.882001161599,6,24,5866.616999999999,2221.083,1134.183,135.654,133.317,5171.1990000000005,385.19699999999995,0.0,128.694,1,0,0,0,0,0,0
2014-04-29,6.0,-0.4,1.0,0.0791976372917132,18256.467000246,12,24,6339.231,2589.5370000000003,1079.817,514.29,146.112,11093.238000000001,854.862,0.0,36.204,0,1,0,0,0,0,0
2014-04-30,6.25,-0.25,0.666666666666667,0.121993192530006,18423.4589989185,6,24,5043.744000000011,4710.867,3133.1490000000003,108.66,109.62899999999999,6145.241999999999,1428.963,0.0,12.33,0,0,1,0,0,0,0
2014-05-01,6.2,-0.2,0.5,0.0955700386338233,32277.9420011043,3,6,4361.28600000001,6536.97,2870.511,214.22099999999998,181.32,11322.006000000001,854.862,0.0,15.144,0,0,0,1,0,0,0
2014-05-02,5.5,0.4,0.5,0.130999543250289,51390.7079980373,3,6,7869.33900000001,7551.903,8267.44499999999,112.086,135.039,15128.166000000001,737.805,0.0,12.189,0,0,0,0,1,0,0
2014-05-03,5.6,-0.4,0.2,0.0851400974988091,16337.2740046978,3,3,8452.302,2884.6890000000003,1422.405,211.047,143.079,6617.25,3.0780000000000003,0.0,68.02199999999999,0,0,0,0,0,1,0
2014-05-04,4.8,-0.8,-0.2,0.11459872269952802,22512.4530043602,6,9,9466.752,1068.471,3758.1659999999997,211.047,132.57299999999998,13915.83,197.607,0.0,30.326999999999998,0,0,0,0,0,0,1
2014-05-05,6.0,-0.4,0.33333333333333304,0.0320418552036199,6844.86000180245,6,6,4034.244,3058.719,407.079,108.66,72.282,1552.737,249.753,0.0,9.113999999999999,1,0,0,0,0,0,0
2014-03-13,7.0,-2.0,1.0,0.26218487394957996,3756.71099996567,3,3,193.581,1540.185,220.524,698.2710000000001,1401.7079999999999,522.276,708.444,425.934,73.72800000000001,0,0,0,1,0,0,0
2014-03-14,7.8,0.2,1.4,0.44056884395745205,21876.5880053043,3,9,5398.113,14690.16,300.312,355.275,3635.5890000000004,2816.994,8587.245,633.741,131.991,0,0,0,0,1,0,0
2014-03-15,7.0,0.2,0.4,0.37008537798408503,13903.9229958057,3,9,6129.174,9853.488000000001,2013.15,698.2710000000001,3471.825,1695.234,678.525,633.741,37.554,0,0,0,0,0,1,0
2014-03-16,6.4,-1.0,0.2,0.43781010656010605,14762.7119972706,3,3,386.028,1948.299,113.89200000000001,357.78,7098.609,1713.594,727.566,425.934,209.78400000000002,0,0,0,0,0,0,1
