p31,period,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mon,tue,wed,thu,fri,sat,sun,target_mood,p7,p30,p3,p6,p2,p16,p1,p32,p17,p28,p23,p14,p12,p9,p26,p27,p19,p15,p5,p20,p24,p13,p33,p29,p25,p8
,t = 19-22,7.316666666666664,0.38749999999999996,0.6666666666666667,0.25246556746307475,16329.501000165956,6.0,6.0,2600.571000000001,6736.644999999997,2846.8569999999977,,1610.2570000000007,299.30900000000014,185.08599999999993,3997.3069999999984,1025.8379999999997,,,49.76400000000002,1,0,0,0,0,1,1,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 20-23,6.916666666666664,0.3208333333333333,0.6333333333333334,0.24134935930509346,18863.598999261852,9.0,3.0,3832.212000000001,9924.552999999996,2351.438000000001,,1610.2570000000007,203.95500000000015,153.1659999999999,5653.089999999997,973.1529999999998,,,45.739000000000026,1,1,0,0,0,0,1,7.6,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 21-24,7.283333333333331,0.3958333333333333,0.6458333333333334,0.17479054326530882,27133.207997798923,8.0,3.0,4518.3060000000005,12444.428999999996,4075.660000000001,,3129.6740000000013,119.58000000000015,163.38999999999996,7114.3899999999985,648.7949999999998,,,35.23800000000002,1,1,1,0,0,0,0,6.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 22-25,7.133333333333332,0.4333333333333333,0.6333333333333334,0.16576646145812712,35002.430999517426,7.0,5.0,4026.9470000000006,14924.084999999994,6734.135999999998,,2767.1270000000018,388.1380000000002,1568.8909999999998,9174.574999999997,136.1329999999998,,,29.14400000000002,0,1,1,1,0,0,0,6.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 23-26,6.883333333333332,0.3833333333333333,0.6250000000000001,0.14765041757550745,35314.50400090216,5.0,5.0,3252.3230000000003,14528.586999999994,7645.016999999993,,2472.4030000000016,326.5640000000002,1567.8029999999999,7286.782999999997,449.8609999999998,,,24.18900000000002,0,0,1,1,1,0,0,6.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 24-27,6.6166666666666645,0.44999999999999996,0.6416666666666667,0.13205001891931276,24619.939002990694,8.0,7.0,1933.5180000000003,11037.926999999996,6399.0259999999935,,95.19500000000183,410.93900000000014,1563.8349999999998,3864.040999999996,485.45199999999977,,,12.96700000000002,0,0,0,1,1,1,0,8.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 25-28,7.083333333333331,0.4833333333333333,0.6583333333333334,0.09137897712539489,17785.660002469995,11.0,7.0,1416.6590000000003,7899.971999999995,4401.625999999996,,95.09900000000182,279.9470000000001,172.48999999999978,4068.571999999996,452.16699999999975,,,12.96700000000002,0,0,0,0,1,1,1,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 26-29,7.333333333333331,0.5833333333333333,0.6666666666666667,0.06872027620361446,17877.673001050927,9.0,7.0,738.089,7399.371999999996,4860.123999999999,,1654.8840000000018,305.5670000000001,175.4159999999998,5437.358999999996,263.30599999999976,,,10.725000000000017,1,0,0,0,0,1,1,6.6,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 27-30,7.266666666666665,0.5333333333333333,0.6666666666666667,0.08413157961386748,27721.97599887846,11.0,5.0,1781.0960000000002,11919.28299999999,7754.282999999999,,2282.7180000000017,246.65800000000013,185.98699999999977,6711.131999999997,378.0339999999997,,,10.725000000000017,1,1,0,0,0,0,1,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 28-31,6.8666666666666645,0.5166666666666666,0.6666666666666667,0.11882150904255769,31979.35999798772,11.0,5.0,2031.7480000000003,16082.678999999991,8810.547000000004,,2350.637000000002,182.53300000000013,271.61699999999973,6293.752999999997,565.8819999999997,,,36.30000000000002,1,1,1,0,0,0,0,7.75,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 29-32,7.1166666666666645,0.47916666666666663,0.6791666666666667,0.17131188904322045,32021.718997478456,15.0,7.0,3063.4329999999995,17110.863999999994,7442.97,,1580.8200000000022,150.8570000000001,334.2149999999997,4969.786999999997,630.8819999999997,,,46.55800000000002,0,1,1,1,0,0,0,6.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 30-33,7.049999999999997,0.42916666666666664,0.6625000000000001,0.21147928933667112,25121.45199871062,12.0,10.0,2232.2419999999997,12606.283999999994,5142.0329999999985,,1020.8090000000024,166.57000000000014,310.21299999999974,6710.635999999996,655.3259999999999,,,46.55800000000002,0,0,1,1,1,0,0,7.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 31-34,7.216666666666664,0.3125,0.6791666666666667,0.23576924496545212,21754.183000326157,18.0,8.0,2571.2549999999997,9859.446999999995,3945.4749999999954,,3330.194000000002,200.04900000000012,237.81699999999978,4874.2549999999965,1387.494,,,27.077000000000016,0,0,0,1,1,1,0,7.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 32-35,7.0333333333333306,0.2833333333333333,0.7000000000000001,0.17710435389433554,16277.893001556406,17.0,9.0,2264.0049999999997,6386.125999999994,3227.991999999995,,3100.2370000000024,207.06800000000013,166.9639999999998,4624.318999999995,1346.065,,,16.819000000000013,0,0,0,0,1,1,1,6.75,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 33-36,7.149999999999996,0.3458333333333333,0.7083333333333334,0.1462124988358139,14643.926002502436,15.0,6.0,1505.5799999999992,7447.462999999993,2560.6379999999954,,3890.2050000000017,178.8720000000001,147.7329999999998,2994.6339999999946,1654.847,,,38.09800000000001,1,0,0,0,0,1,1,7.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 34-37,7.066666666666663,0.4124999999999999,0.7083333333333334,0.1357457967228699,16785.635002136205,7.0,6.0,2234.6789999999987,8910.473999999995,3550.2769999999987,,2140.8310000000015,42.562000000000104,122.07799999999979,6726.2809999999945,873.8850000000002,,,35.856000000000016,1,1,0,0,0,0,1,6.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 35-38,6.93333333333333,0.4124999999999999,0.675,0.15213527607453214,23712.656000852556,4.0,3.0,2262.952999999999,12153.372999999994,5599.960000000002,,1512.9010000000017,123.69400000000009,112.03899999999977,7622.961999999995,771.0320000000002,,,32.00400000000001,1,1,1,0,0,0,0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 36-39,7.349999999999997,0.39999999999999997,0.7166666666666667,0.20360274599438313,20444.95200014111,5.0,6.0,2503.3049999999994,9140.995999999994,6162.1500000000015,,655.1100000000018,103.2460000000001,126.00099999999976,7255.692999999995,483.50700000000023,,,10.725000000000014,0,1,1,1,0,0,0,7.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 37-40,7.3333333333333295,0.35416666666666663,0.7166666666666667,0.20695825852791713,18754.612997531876,7.0,6.0,1995.4089999999994,7469.0469999999905,4468.223999999998,,27.27600000000181,134.6850000000001,123.06799999999976,5502.658999999995,603.8110000000001,,,12.967000000000013,0,0,1,1,1,0,0,6.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 38-41,7.149999999999996,0.34166666666666656,0.75,0.24408307088831013,11563.880998134604,9.0,9.0,1210.6069999999993,4692.23399999999,2298.9179999999956,,389.91900000000174,166.22900000000013,156.43799999999973,4392.216999999994,1464.055,,,24.016000000000016,0,0,0,1,1,1,0,7.6,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 39-42,7.016666666666663,0.30833333333333324,0.7291666666666667,0.1908709750780121,12169.787997484214,9.0,6.0,1286.0169999999991,5120.320999999994,894.9099999999953,,2017.5270000000016,247.3610000000001,248.67399999999975,4616.404999999995,1191.419,,,34.27400000000002,0,0,0,0,1,1,1,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 40-43,6.949999999999997,0.31527777777777766,0.701388888888889,0.1564621029290271,10646.49799919128,7.0,6.0,394.2579999999992,5025.8129999999965,1250.2059999999956,,3645.135000000002,382.8780000000001,242.76299999999972,3928.014999999996,984.5099999999999,,,53.311000000000014,1,0,0,0,0,1,1,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 41-44,7.199999999999997,0.41944444444444434,0.6680555555555556,0.12542763358573408,17328.631998300552,5.0,3.0,641.1609999999993,8847.704999999996,2183.9429999999957,,5659.796000000002,367.95000000000005,239.33799999999974,6559.400999999995,101.22199999999991,,,48.356000000000016,1,1,0,0,0,0,1,6.75,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 42-45,6.916666666666664,0.4444444444444443,0.626388888888889,0.10885919216886075,22735.189999818787,5.0,5.0,1651.490999999999,11436.226999999992,4010.3409999999967,,4032.188000000002,463.077,728.1369999999997,7290.340999999998,121.4399999999999,,,41.265000000000015,1,1,1,0,0,0,0,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
,t = 0-3,6.61111111111111,0.45416666666666666,0.55,0.2705732700509927,11817.047001123423,17.0,9.0,5016.107999999997,6375.562999999997,600.544,,,,1363.046,235.60800000000003,776.5129999999999,,76.194,,0,0,0,0,1,1,1,6.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 1-4,6.694444444444443,0.5166666666666666,0.55,0.20883729060898368,20371.651001930233,15.0,4.0,6087.501999999997,9868.647999999996,2951.2640000000006,,,,1243.658,310.00500000000005,1914.0019999999997,,136.371,,1,0,0,0,0,1,1,8.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 2-5,7.094444444444442,0.55,0.5666666666666667,0.17469217786728763,19574.867002248764,23.0,4.0,6270.913999999997,11603.026,2688.5130000000004,,,,600.527,496.9830000000004,1947.9479999999996,,141.312,,1,1,0,0,0,0,1,6.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 3-6,7.25,0.625,0.6416666666666667,0.23439485201880197,22854.99700284003,24.0,4.0,5388.425999999997,11048.186,2796.26,,,,297.9570000000001,363.20700000000033,1989.9999999999998,,158.63700000000003,,1,1,1,0,0,0,0,7.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 4-7,7.416666666666667,0.5416666666666666,0.6625,0.25804703377214233,17055.562002897266,30.0,3.0,5937.056,8684.440999999999,433.26200000000034,,,,281.11500000000007,391.7770000000003,1228.4549999999997,,158.63700000000003,,0,1,1,1,0,0,0,7.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 5-8,7.183333333333334,0.4291666666666667,0.6583333333333333,0.2814282139870326,23698.942000627536,25.0,3.0,5562.838000000006,7609.806000000001,803.9230000000002,,,,230.33700000000007,567.4340000000001,1511.1049999999996,,236.13900000000004,,0,0,1,1,1,0,0,6.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 6-9,7.083333333333333,0.3125,0.5833333333333334,0.32489885731445195,23105.747003316905,45.0,3.0,5938.546000000007,6865.073000000001,1270.6950000000002,,,,168.00500000000005,928.286,1724.5569999999998,,236.13900000000004,,0,0,0,1,1,1,0,6.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 7-10,6.75,0.27083333333333337,0.4791666666666667,0.3351229229221803,23273.940002679836,43.0,3.0,5055.0750000000035,6550.6010000000015,1510.6130000000003,,,,143.01300000000006,968.6819999999999,2486.102,,253.46400000000006,,0,0,0,0,1,1,1,6.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 8-11,6.383333333333333,0.35,0.4,0.29062183545597764,14884.738003015525,38.0,9.0,3898.268,6704.335999999998,1583.0220000000002,,,,186.87700000000007,813.4619999999999,2169.506,,175.96200000000002,,1,0,0,0,0,1,1,7.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 9-12,6.8,0.3291666666666667,0.5041666666666667,0.21877849146382866,11932.56400012969,20.0,9.0,4774.933,7640.830999999995,1379.7,,,,194.0480000000001,553.2419999999998,1890.5330000000001,,158.63700000000003,,1,1,0,0,0,0,1,7.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 10-13,7.116666666666666,0.3125,0.5791666666666667,0.22686392658793197,13473.667000293724,17.0,9.0,5617.171000000001,8334.780999999992,1758.747,,,,174.13300000000007,1943.271,1407.9610000000002,,141.312,,1,1,1,0,0,0,0,7.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 11-14,7.399999999999999,0.2680555555555556,0.6375,0.25110537539481564,16453.99899959563,15.0,3.0,6810.799000000004,8319.642999999995,1717.515,,,,824.178,1791.836,1724.557,,201.48900000000003,,0,1,1,1,0,0,0,6.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 12-15,7.083333333333332,0.3222222222222222,0.625,0.26146693313537767,15786.191998720164,16.0,4.0,5056.983000000005,6776.0189999999975,1965.566,,,,899.4720000000001,4360.604000000003,2003.5300000000004,,201.48900000000003,,0,0,1,1,1,0,0,7.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 13-16,7.099999999999999,0.3597222222222222,0.6125,0.30763889735356204,14119.804995536795,15.0,4.0,20736.51899999997,6383.659000000001,2261.6890000000003,,,,910.3630000000002,3322.4350000000027,1724.557,,141.312,,0,0,0,1,1,1,0,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 14-17,7.016666666666666,0.3041666666666666,0.6333333333333333,0.31198499731083434,12309.865995645529,22.0,4.0,19242.181999999968,4497.472000000001,3049.5020000000004,,,,291.7380000000003,3563.970000000003,1600.555,,141.312,,0,0,0,0,1,1,1,7.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 15-18,7.149999999999999,0.2875,0.6166666666666667,0.27690986250621336,13114.430995702764,28.0,4.0,19375.365999999965,5733.667,2696.8270000000007,,,,247.8100000000003,2885.385999999999,1138.2319999999997,,158.63700000000003,,1,0,0,0,0,1,1,7.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 16-19,7.199999999999998,0.33333333333333326,0.6625,0.22007358821576628,12008.925995111485,26.0,4.0,4749.0999999999985,4914.788,1710.5350000000005,,,,381.3820000000003,2552.652999999999,981.7879999999999,,153.696,,1,1,0,0,0,0,1,6.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 17-20,6.999999999999997,0.3666666666666666,0.5833333333333334,0.24581800588432126,14955.711997985853,18.0,4.0,5940.522999999998,6746.355,1453.3950000000002,,,,396.8980000000003,2547.6529999999984,1025.6789999999999,,171.021,,1,1,1,0,0,0,0,5.75,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 18-21,6.516666666666665,0.4125,0.5083333333333333,0.3011956446328919,16995.865999698653,6.0,3.0,6023.522999999998,7860.464,1647.2169999999999,,,,371.28900000000027,631.4429999999984,1025.6789999999999,,93.51899999999996,,0,1,1,1,0,0,0,6.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 19-22,6.183333333333333,0.3291666666666666,0.45833333333333337,0.2896322527728606,17351.49800348283,9.0,4.0,4355.1979999999985,9347.29,2379.9689999999996,,,,333.7280000000003,581.6419999999983,1943.6679999999997,,98.45999999999998,,0,0,1,1,1,0,0,7.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 20-23,6.516666666666666,0.4208333333333333,0.525,0.29056530633315797,23535.596003293995,16.0,4.0,4348.074999999998,8714.526,2152.9990000000003,,,,305.8810000000003,522.3519999999985,1969.5539999999994,,98.45999999999997,,0,0,0,1,1,1,0,4.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 21-24,6.099999999999999,0.3583333333333333,0.4625,0.25479986641677926,20371.26400089263,20.0,4.0,3655.1609999999987,6343.417000000001,2223.192,,,,279.76000000000033,791.4729999999985,2218.4249999999997,,158.63699999999997,,0,0,0,0,1,1,1,6.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 22-25,6.233333333333332,0.4375,0.49583333333333335,0.22455099234582596,23084.420998334866,17.0,3.0,4016.4199999999996,7295.160000000001,2151.3800000000006,,,,237.05600000000035,2658.336999999998,1300.4359999999995,,218.81399999999996,,1,0,0,0,0,1,1,6.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 23-26,5.849999999999999,0.375,0.4875,0.20456143072617228,14095.646996259666,18.0,3.0,3244.1109999999994,7251.355999999999,1550.3760000000004,,,,270.5930000000003,3035.9789999999975,1257.5649999999994,,141.31199999999993,,1,1,0,0,0,0,1,7.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 24-27,6.766666666666666,0.4166666666666667,0.6125,0.21522820668751794,16203.10499835013,24.0,3.0,4094.747999999999,8282.578999999998,1558.6320000000003,,,,301.9790000000003,2938.7579999999975,1078.4709999999993,,81.13499999999995,,1,1,1,0,0,0,0,7.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 25-28,6.916666666666665,0.4583333333333333,0.625,0.25663716316991564,17680.816998720165,23.0,3.0,3915.251999999999,7247.636999999994,1516.0400000000002,,,,337.0450000000003,1497.3809999999976,1258.3839999999993,,16.01699999999994,,0,1,1,1,0,0,0,6.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 26-29,6.999999999999999,0.4375,0.625,0.31081395973220666,19411.695000410065,20.0,3.0,4278.665999999999,7325.574999999997,2023.2840000000003,,,,338.7390000000003,1180.7729999999974,1544.1129999999994,,76.19399999999995,,0,0,1,1,1,0,0,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 27-30,6.583333333333332,0.3125,0.5208333333333334,0.3545112548212573,17313.088001012766,14.0,3.0,4678.311999999999,6586.796999999996,2015.0280000000005,,,,288.35800000000035,1043.6439999999973,1518.2269999999996,,76.19399999999995,,0,0,0,1,1,1,0,7.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 28-31,6.5666666666666655,0.24166666666666664,0.4916666666666667,0.36420109296775965,11643.720000028576,14.0,3.0,3885.7729999999992,4715.7789999999995,1691.2240000000008,,,,226.2560000000003,599.9079999999974,1152.7599999999995,,141.31199999999993,,0,0,0,0,1,1,1,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 29-32,7.0666666666666655,0.3458333333333333,0.5333333333333333,0.28506530058899,8606.732999801618,15.0,9.0,3147.5529999999985,4194.462999999999,1086.2720000000006,,,,111.31000000000033,337.0799999999974,1046.9439999999995,,158.63699999999994,,1,0,0,0,0,1,1,7.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 30-33,7.483333333333332,0.4708333333333333,0.6583333333333333,0.21684101721120497,5649.200999021527,23.0,9.0,1419.150999999999,3123.612999999999,486.9500000000007,,,,187.1510000000003,205.2739999999974,844.4049999999994,,158.63699999999994,,1,1,0,0,0,0,1,6.66666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 31-34,7.305555555555556,0.4930555555555556,0.6527777777777778,0.23799309554238932,3583.614001035687,38.0,9.0,1033.370999999999,2340.7349999999983,263.61000000000075,,,,214.18700000000027,110.83399999999739,1186.4029999999993,,98.45999999999997,,1,1,1,0,0,0,0,6.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 32-35,6.805555555555556,0.4513888888888889,0.5277777777777778,0.33233023551350366,851.8059997558576,40.0,9.0,225.40599999999904,555.8589999999986,316.0180000000007,,,,223.01600000000028,245.13799999999742,1006.4899999999992,,81.13499999999996,,0,1,1,1,0,0,0,5.66666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 33-36,6.277777777777779,0.4375,0.4583333333333333,0.4411206077872747,337.84099936485046,27.0,15.0,137.22999999999902,182.28299999999854,667.8800000000008,,,,242.30700000000033,301.1179999999974,1289.1399999999992,,158.63699999999997,,0,0,1,1,0,1,0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 34-37,5.722222222222221,0.40972222222222215,0.47222222222222227,0.3688697348271904,8411.313999891277,20.0,17.0,1198.395999999999,3106.9849999999988,715.8390000000009,,,,359.2460000000004,505.28799999999745,1568.1129999999991,,158.63699999999997,,0,0,0,1,0,1,1,5.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 35-38,5.388888888888888,0.3472222222222222,0.47222222222222227,0.3688697348271903,12020.046998739233,18.0,12.0,2249.503999999999,4891.860999999998,1058.4400000000007,,,,391.1000000000004,437.2379999999974,1853.8419999999994,,98.45999999999997,,1,0,0,0,0,1,1,5.66666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 36-39,5.388888888888888,0.29166666666666696,0.47222222222222227,0.22720306816052363,11845.804998874655,32.0,7.0,3361.102999999999,7300.841999999998,1075.0180000000007,,,,421.08000000000044,462.75899999999746,1913.1899999999994,,16.01699999999995,,1,1,0,0,0,0,1,5.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 37-40,5.5555555555555545,0.2472222222222225,0.47222222222222227,0.22931420431420466,9732.677999496456,30.0,5.0,3359.582,6785.120999999998,1506.115000000001,,,,301.6920000000004,638.6249999999974,1699.7379999999994,,93.51899999999995,,1,1,1,0,0,0,0,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 38-41,6.0555555555555545,0.2472222222222225,0.47222222222222227,0.0841133004926109,8855.75300192833,37.0,5.0,2404.733,6186.965999999998,1111.106000000001,,,,295.95900000000046,563.3689999999973,2331.9979999999996,,153.69599999999994,,0,1,1,1,0,0,0,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
,t = 0-3,7.266666666666667,0.4583333333333333,0.7541666666666667,0.1112942905814972,738.3209998607635,11.0,6.0,191.21699999999998,324.582,323.5810000000001,59.270999999999994,,,61.26500000000001,516.138,144.311,,57.413999999999994,13.24,0,0,0,1,1,1,0,6.6,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 1-4,6.8,0.43333333333333335,0.6708333333333333,0.08341363214528319,896.7039999961868,8.0,8.0,327.6359999999999,260.62199999999996,414.95700000000005,72.321,,,77.241,462.82599999999996,144.311,,57.413999999999994,13.24,0,0,0,0,1,1,1,7.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 2-5,6.733333333333332,0.4166666666666667,0.6583333333333333,0.07524263647428757,1564.9659996032733,10.0,6.0,364.9549999999999,688.422,364.61500000000007,104.553,,,63.25,487.8149999999999,258.958,,51.324000000000005,13.24,1,0,0,0,0,1,1,6.6,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 3-6,6.8,0.4166666666666667,0.6416666666666666,0.0730264861424272,1865.3060002327,9.0,5.0,423.0359999999996,1019.6260000000001,395.35300000000007,86.461,,,64.27900000000001,485.12699999999995,373.605,,45.23400000000001,13.24,1,1,0,0,0,0,1,6.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 4-7,6.733333333333332,0.45,0.65,0.0400846337561304,1526.97100043297,8.0,4.0,269.8269999999996,1138.847,208.2570000000001,107.57100000000001,,,48.303,847.5669999999999,258.958,,45.23400000000001,14.449999999999998,1,1,1,0,0,0,0,5.66666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 5-8,6.222222222222222,0.5555555555555556,0.6277777777777778,0.03445928069669071,1225.4910006523164,7.0,7.0,546.2609999999996,801.897,129.23100000000008,75.33900000000001,,,43.25899999999999,701.1659999999998,144.311,,51.324000000000005,13.24,0,1,1,1,0,0,0,6.8,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 6-9,6.288888888888889,0.6055555555555556,0.6611111111111111,0.036675431028551066,724.2109997272499,5.0,9.0,459.75600000000003,461.70200000000006,37.72100000000008,72.358,,,39.227,725.6559999999998,60.72499999999999,,57.413999999999994,14.449999999999998,0,0,1,1,1,0,0,6.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 7-10,6.322222222222223,0.6805555555555556,0.673611111111111,0.05705633334334736,1853.6449995040896,7.0,9.0,514.831,411.5570000000001,113.83100000000007,61.293000000000006,,,27.12799999999999,210.51399999999975,60.72499999999999,,51.324000000000005,13.24,0,0,0,1,1,1,0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 8-11,6.766666666666666,0.675,0.7291666666666666,0.06526105148215212,2167.1760001182533,11.0,8.0,364.6599999999999,518.3250000000002,279.74000000000007,61.293000000000006,,,40.22299999999999,331.92599999999976,91.78599999999999,,51.324000000000005,13.24,0,0,0,0,1,1,1,6.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 9-12,6.633333333333332,0.6958333333333333,0.7125,0.08084522353279379,2341.1640005111667,14.0,8.0,408.81999999999994,616.8080000000002,455.95599999999996,48.20600000000001,,,43.61799999999999,288.40299999999974,175.37199999999999,,45.23400000000001,12.030000000000001,1,0,0,0,0,1,1,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 10-13,6.466666666666665,0.7041666666666667,0.7,0.08764382975673163,2198.8120005130736,13.0,7.0,582.1039999999999,792.8280000000001,413.145,83.876,,,54.60199999999998,434.0009999999997,206.433,,51.324000000000005,12.030000000000001,1,1,0,0,0,0,1,5.6,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 11-14,5.999999999999997,0.6708333333333334,0.6375,0.09503470277260462,3998.371000289917,8.0,5.0,483.67800000000005,872.9320000000001,292.07300000000004,135.626,,,53.653999999999975,464.11299999999966,175.37199999999999,,45.23400000000001,12.030000000000001,1,1,1,0,0,0,0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 12-15,5.8666666666666645,0.55,0.5916666666666667,0.1576301996347503,5133.3619999885605,4.0,17.0,405.519,934.739,3453.4619999999995,269.524,,,58.308999999999976,415.7559999999997,60.72499999999999,,45.23400000000001,13.24,0,1,1,1,0,0,0,6.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 13-16,6.033333333333331,0.4375,0.6041666666666666,0.15773111697829276,4639.056999921805,4.0,17.0,264.46200000000005,967.239,3454.1289999999995,337.39399999999995,,,47.272999999999975,477.1009999999997,144.311,,39.14400000000001,13.24,0,0,1,1,1,0,0,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 14-17,6.166666666666664,0.3791666666666667,0.625,0.2116908703524741,2523.2639997005513,5.0,18.0,322.617,837.7260000000001,3444.5749999999994,291.716,,,33.153999999999975,349.6369999999997,175.37199999999999,,45.23400000000001,13.24,0,0,0,1,1,1,0,5.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 15-18,5.966666666666664,0.4291666666666667,0.6875,0.13090223024100103,1791.8300004005448,8.0,7.0,429.09,653.556,1582.0219999999997,170.90499999999997,,,35.18299999999997,386.21899999999965,206.433,,51.324000000000005,13.24,0,0,0,0,1,1,1,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 16-19,5.799999999999997,0.4708333333333334,0.6527777777777778,0.14665933846816462,1346.4930005073572,9.0,13.0,321.788,308.58600000000007,4873.37,57.35699999999997,,,33.31099999999997,289.0639999999997,91.78599999999999,,51.324000000000005,14.449999999999998,1,0,0,0,0,1,1,5.8,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
,t = 17-20,5.733333333333331,0.47916666666666674,0.6611111111111111,0.16697106313701293,2409.9270005226176,10.0,12.0,286.711,348.3900000000001,4882.924,57.31999999999997,,,35.67099999999997,243.4399999999997,91.78599999999999,,45.23400000000001,15.659999999999997,1,1,0,0,0,0,1,6.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
